Cove Mesa Vineyard,AZ,Sangiovese - $40.00 and Over,2021,Willcox,Golden Rule Vineyards,Sangiovese,$42.00,Bronze
Cove Mesa Vineyard,AZ,Viognier $30.00 & Over,2022,Willcox,Flying Leap Vineyard,Viognier,$30.00,Bronze
Cove Mesa Vineyard,AZ,Dry Rose (Blend) - RS 0 - .099,2022,Willcox,,Rose,$30.00,Double Gold
Cove Mesa Vineyard,AZ,Malvasia Bianca,2022,Willcox,Bonita Springs Vineyard,Malvasia Bianca,$36.00,Gold
Cove Mesa Vineyard,AZ,Aglianico,2021,Verde Valley AVA,Yavapai College Vineyard,Aglianico,$46.00,Silver
Cove Mesa Vineyard,AZ,Mourvedre,2021,Willcox,Golden Rule Vineyard,Mourvedre,$42.00,Silver
Cove Mesa Vineyard,AZ,Other White Varietals,2022,Verde Valley AVA,Yavapai College Vineyard,Picpoul,$35.00,Silver
Cove Mesa Vineyard,AZ,Petite Sirah - $47.00 & Over,2021,Willcox,Rolling View Vineyard,Petite Sirah,$60.00,Silver
Cove Mesa Vineyard,AZ,Syrah/Shiraz - $45.00 & Over,2022,Willcox,Deep Sky Vineyard,Syrah,$48.00,Silver
Cove Mesa Vineyard,AZ,Tempranillo - $40.00 & Over,2021,Willcox,Dos Amigos Vineyard,Tempranillo,$42.00,Silver
Cove Mesa Vineyard,AZ,Trebbiano,2022,Willcox,Flying Leap Vineyard,Trebbiano,$30.00,Silver
Cove Mesa Vineyard,AZ,Vermentino,2022,Willcox,Dos Amigos Vineyard,Vermentino,$36.00,Silver
Covert Wineworks,VA,Cab Franc - Up to - $34.99,2020,Virginia,Bebe LeFranc,Cabernet Franc,$29.00,Gold
Covert Wineworks,VA,Chardonnay - $32.00 - $35.99,2021,Virginia; Fauquier County,Monitoring Station No. 1,Chardonnay,$34.00,Silver
Covert Wineworks,VA,Petit Manseng,2022,Virginia,Madison,Petit Manseng,$29.00,Silver
Covert Wineworks,VA,Petit Verdot - Up to - $45.99,2020,Virginia,Vanessa,Petit Verdot,$34.00,Silver
Covert Wineworks,VA,Viognier - Up to - $29.99,2021,Virginia,Vivian,Viognier,$29.00,Silver
Coyote Canyon,WA,Red Blend: Syrah leading blend - $36.00 and Over,2021,Horse Heaven Hills,Rhone Style Red Blend,Tres Cruces,$36.00,Bronze
Coyote Canyon,WA,Tempranillo - Up to - $39.99,2021,Horse Heaven Hills,,Tempranillo,$36.00,Bronze
Coyote Canyon,WA,Roussanne,2021,Horse Heaven Hills,,Roussanne,$25.00,Double Gold
Coyote Canyon,WA,Albarino,2022,Horse Heaven Hills,,Albarino,$28.00,Gold
Coyote Canyon,WA,Red Blend: Cab Sauv leading blend - $48.00 - $60.99,2020,Horse Heaven Hills,,Bozak Red,$59.00,Gold
Coyote Canyon,WA,Barbera - $35.00 and Over,2021,Horse Heaven Hills,,Barbera,$36.00,Silver
Coyote Canyon,WA,Cab Sauv - $50.00 - $59.99,2020,Horse Heaven Hills,HH Estates Big John Cabernet,Cabernet Sauvignon,$59.00,Silver
Coyote Canyon,WA,Red Blend: Cab Sauv leading blend - $48.00 - $60.99,2020,Horse Heaven Hills,Spanish Red Style Blend,HH Estates Michael Andrews Red,$50.00,Silver
Coyote Canyon,WA,Sangiovese - Up to - $39.99,2021,Horse Heaven Hills,,Sangiovese,$36.00,Silver
Coyote Sonoma,CA,Zinfandel - $45.00 - $54.99,2020,Alexander Valley,Harris Kratka,Zinfandel,$50.00,Bronze
Coyote Sonoma,CA,Petite Sirah - $33.00 - $38.99,2021,Dry Creek Valley,Tombstone,Petite Sirah,$34.00,Gold
Coyote Sonoma,CA,Chardonnay - $23.00 - $27.99,2020,Mendocino County,Jaxon,Chardonnay,$24.00,Silver
Coyote Sonoma,CA,Zinfandel - $29.00 - $34.99,2020,Dry Creek Valley,Guidos Block,Zinfandel,$32.00,Silver
Coyote Sonoma,CA,Zinfandel - $40.00 - $44.99,2021,Dry Creek Valley,Tombstone,Zinfandel,$42.00,Silver
Craftwork,CA,Pinot Noir - $18.00 - $23.99,2021,Monterey,,Pinot Noir,$19.95,Bronze
Craftwork,CA,Cab Sauv - $16.00 - $19.99,2021,Monterey County,,Cabernet Sauvignon,$19.99,Gold
Craftwork,CA,Chardonnay - $18.00 - $22.99,2021,Monterey,,Chardonnay,$19.95,Silver
Craftwork,CA,Pinot Gris/Grigio - $18.00 & Over,2021,Monterey,,Pinot Grigio,$19.95,Silver
Craftwork,CA,Sauvignon Blanc/Fume - $17.00 - $21.99,2022,Monterey County,,Sauvignon Blanc,$19.95,Silver
Craftwork,CA,Zinfandel - Up to - $22.99,2021,Monterey County,,Zinfandel,$19.95,Silver
Crane Creek Vineyards,GA,Red Blend: Red Native/Hybrid,2022,Upper Hiwassee Highlands,,Hellbender,$48.50,Double Gold
Crane Creek Vineyards,GA,White Blends - $30.00 and Over,2022,Upper Hiwassee Highlands,,Zusa,$30.00,Silver
Credia,CA,Merlot - $23.00 - $29.99,2022,Lodi,,Merlot,$28.00,Gold
Crossbarn,CA,Packaging: Modern Illustrations,2021,Napa Valley,,Cabernet Sauvignon,$20.00,Best of Class
Cru Winery,CA,Albarino,2022,San Luis Obispo,,Albarino,$20.00,Best of Class
Cru Winery,CA,Pinot Noir - $18.00 - $23.99,2021,Monterey County,,Pinot Noir,$20.00,Double Gold
Cru Winery,CA,Chardonnay - $23.00 - $27.99,2021,Santa Lucia Highlands,,Chardonnay,$25.00,Gold
Cru Winery,CA,Red Blend: Grenache leading blend,2021,Paso Robles,,GSM,$25.00,Gold
Cru Winery,CA,Chardonnay - $18.00 - $22.99,2022,Arroyo Seco,,Chardonnay,$20.00,Silver
Cru Winery,CA,Pinot Noir - $24.00 - $28.99,2021,Santa Lucia Highlands,Smith & Lindley Vineyard,Pinot Noir,$25.00,Silver
Cru Winery,CA,Pinot Noir - $40.00 - $46.99,2021,Santa Lucia Highlands,Sarmento Vineyard,Pinot Noir,$40.00,Silver
Crusher,CA,Petite Sirah - Up to - $32.99,2019,California,,Petite Sirah,$14.99,Best of Class
Crusher,CA,Cab Sauv - Up to - $15.99,2020,California,,Cabernet Sauvignon,$14.99,Double Gold
Crusher,CA,Pinot Noir - Up to - $17.99,2020,California,,Pinot Noir,$14.99,Silver
Crystal Basin Cellars,CA,Cab Sauv - $31.00 - $35.99,2020,El Dorado,,Cabernet Sauvignon,$34.00,Bronze
Crystal Basin Cellars,CA,Red Blend: Petite Sirah leading blend,2020,El Dorado,,Xpealidocious,$50.00,Bronze
Crystal Basin Cellars,CA,Grenache - Up to - $34.99,2020,El Dorado,,Grenache,$32.00,Double Gold
Crystal Basin Cellars,CA,Red Blend: Merlot leading blend - $40.00 & Over,2020,El Dorado,,Triumphant,$50.00,Double Gold
Crystal Basin Cellars,CA,Red Blend: Sangiovese leading blend,2020,El Dorado,,Campione,$50.00,Double Gold
Crystal Basin Cellars,CA,Zinfandel - $29.00 - $34.99,2020,El Dorado,,Zinfandel,$34.00,Gold
Crystal Basin Cellars,CA,Barbera - Up to - $34.99,2020,El Dorado,,Barbera,$34.00,Silver
Crystal Basin Cellars,CA,Cab Franc - Up to - $34.99,2020,El Dorado,,Cabernet Franc,$34.00,Silver
Crystal Basin Cellars,CA,Malbec - Up to - $38.99,2020,El Dorado,,Malbec,$34.00,Silver
Crystal Basin Cellars,CA,Merlot - $30.00 - $39.99,2020,El Dorado,,Merlot,$34.00,Silver
Crystal Basin Cellars,CA,Mourvedre,2020,El Dorado,,Mourvedre,$34.00,Silver
Crystal Basin Cellars,CA,Nebbiolo,2020,El Dorado,,Nebbiolo,$35.00,Silver
Crystal Basin Cellars,CA,Red Blend: Syrah leading blend - $36.00 and Over,2020,El Dorado,,Victorie,$50.00,Silver
Crystal Basin Cellars,CA,Sangiovese - Up to - $39.99,2020,El Dorado,,Sangiovese,$34.00,Silver
Crystal Basin Cellars,CA,Syrah/Shiraz - Up to - $34.99,2020,El Dorado,,Syrah,$34.00,Silver
Cuda Ridge Wines,CA,Cab Sauv - $40.00 - $44.99,2020,Livermore Valley,,Cabernet Sauvignon,$43.00,Bronze
Cuda Ridge Wines,CA,Merlot - 40.00 & Over,2021,Livermore Valley,,Merlot,$40.00,Bronze
Cuda Ridge Wines,CA,Petit Verdot - $46.00 and Over,2020,Livermore Valley,,Petit Verdot,$60.00,Double Gold
Cuda Ridge Wines,CA,Cab Sauv - $40.00 - $44.99,2021,Livermore Valley,Black Label,Cabernet Sauvignon,$43.00,Gold
Cuda Ridge Wines,CA,Carmenere,2021,Livermore Valley,Little Dog Vineyard,Carmenere,$50.00,Gold
Cuda Ridge Wines,CA,Cab Franc - $35.00 - $49.99,2021,Livermore Valley,,Cabernet Franc,$43.00,Silver
Cuda Ridge Wines,CA,Cab Sauv - $60.00 - $69.99,2020,Livermore Valley,,Cabernet Sauvignon,$60.00,Silver
Cuda Ridge Wines,CA,Petit Verdot - Up to - $45.99,2021,Livermore Valley,,Petit Verdot,$43.00,Silver
Cuda Ridge Wines,CA,Sauvignon Blanc/Fume - $28.00 - $30.99,2023,Livermore Valley,,Sauvignon Blanc,$29.00,Silver
Cultivar Wine,CA,Cab Sauv - $80.00 - $99.99,2019,Napa Valley,Leaky Lake,Cabernet Sauvignon,$92.00,Double Gold
Cultivar Wine,CA,Cab Sauv - $31.00 - $35.99,2021,North Coast,,Cabernet Sauvignon,$35.00,Silver
Cultivar Wine,CA,Chardonnay - $40.00 - $45.99,2021,Santa Barbara,,Chardonnay,$44.00,Silver
Cultivar Wine,CA,Sauvignon Blanc/Fume - $28.00 - $30.99,2022,Napa Valley,,Sauvignon Blanc,$29.00,Silver
Currant Bun,CT,All Other Red Blends; Up to $34.99,2022,California,,Red Blend,$16.99,Gold
Cycles Gladiator,CA,Cab Sauv - Up to - $15.99,2022,California,,Cabernet Sauvignon,$13.00,Double Gold
Cycles Gladiator,CA,Chardonnay - Up to - $13.99,2021,California,,Chardonnay,$13.00,Silver
Cycles Gladiator,CA,Merlot - Up to - $22.99,2022,California,,Merlot,$13.00,Silver
Cycles Gladiator,CA,Pinot Noir - Up to - $17.99,2021,California,,Pinot Noir,$13.00,Silver
Cyrus Creek,CA,Cab Sauv - $80.00 - $99.99,2020,Diamond Mountain District,Estate Grown,Cabernet Sauvignon,$81.00,Best of Class
D & L Carinalli Vineyards,CA,Pinot Noir - $35.00 - $39.99,2021,Russian River Valley,,Pinot Noir,$35.00,Double Gold
D & L Carinalli Vineyards,CA,Chardonnay - $23.00 - $27.99,2022,Russian River Valley,,Chardonnay,$25.00,Gold
D & L Carinalli Vineyards,CA,Pinot Noir - $35.00 - $39.99,2022,Russian River Valley,,Pinot Noir,$35.00,Silver
Dancin,OR,Barbera - $35.00 and Over,2021,Rogue Valley,Onore,Barbera,$55.00,Bronze
Dancin,OR,Sangiovese - $40.00 and Over,2021,Rogue Valley,Pique,Sangiovese,$48.00,Double Gold
Dancin,OR,Chardonnay - $36.00 - $39.99,2022,Rogue Valley,Allonge,Chardonnay,$36.00,Silver
Dancin,OR,Pinot Noir - $40.00 - $46.99,2021,Rogue Valley,Ecarte,Pinot Noir,$42.00,Silver
Dancing Dragonfly Winery,WI,White Native American/Hybrid,2022,Wisconsin,Reserve,Christines Foxtrot,$32.00,Bronze
Dancing Dragonfly Winery,WI,White Dessert/Late Harvest - RS >3.5,2020,Wisconsin,,Hula,$48.00,Gold
Dancing Dragonfly Winery,WI,Dry/Semi-Sweet Rose (Blend)--RS >1.00 and more,2021,Wisconsin,,Pony,$16.00,Silver
Dancing Dragonfly Winery,WI,White Dessert/Late Harvest - RS >3.5,2022,Wisconsin,,Pineau des Dragonflies,$21.00,Silver
Dante Robere Vineyards,CA,Syrah/Shiraz - $35.00 - $44.99,2021,Livermore Valley,Reserve,Syrah,$42.00,Double Gold
Dante Robere Vineyards,CA,Syrah/Shiraz - $35.00 - $44.99,2021,Livermore Valley,,Syrah,$42.00,Double Gold
Dante Robere Vineyards,CA,Cab Sauv - $40.00 - $44.99,2020,Livermore Valley,,Cabernet Sauvignon,$44.00,Gold
Dante Robere Vineyards,CA,Carignan/Carignane,2019,Contra Costa,,Carignane,$44.00,Gold
Dante Robere Vineyards,CA,Petite Sirah - $39.00 - $46.99,2020,Livermore Valley,,Petite Sirah,$42.00,Gold
Dante Robere Vineyards,CA,Red Blend: Petite Sirah leading blend,2020,Livermore Valley,,Sukys Syrah,$42.00,Gold
Dante Robere Vineyards,CA,Alicante Bouschet,2021,Contra Costa,,Alicante Bouschet,$39.00,Silver
Dante Robere Vineyards,CA,Red Blend: Cab Sauv leading blend - $40.00 - $47.99,2020,Livermore Valley,,Roberitage,$44.00,Silver
Dante Robere Vineyards,CA,Red Blend: Cab Sauv leading blend - $40.00 - $47.99,2020,Livermore Valley,,Element 116,$42.00,Silver
Dante Robere Vineyards,CA,Red Blend: Syrah leading blend - $36.00 and Over,2020,Livermore Valley,,Dantes Inferno,$44.00,Silver
Darcie Kent Vineyards,CA,Chardonnay - $28.00 - $ 31.99,2022,Livermore Valley,Triska Vineyards,Chardonnay,$28.00,Best of Class
Darcie Kent Vineyards,CA,Petit Verdot - Up to - $45.99,2021,Livermore Valley,Crown Block,Petit Verdot,$40.00,Best of Class
Darcie Kent Vineyards,CA,Merlot - $30.00 - $39.99,2021,Livermore Valley,Crown Block,Merlot,$32.00,Bronze
Darcie Kent Vineyards,CA,White Blends - $22.00 - $29.99,2023,Livermore Valley,,Alpine White,$24.00,Bronze
Darcie Kent Vineyards,CA,Cab Sauv - $24.00 - $27.99,2021,San Francisco Bay,Firepit,Cabernet Sauvignon,$24.00,Double Gold
Darcie Kent Vineyards,CA,Cab Sauv - $45.00 - $49.99,2020,Livermore Valley,West Hill,Cabernet Sauvignon,$48.00,Double Gold
Darcie Kent Vineyards,CA,Sauvignon Blanc/Fume - $28.00 - $30.99,2023,Livermore Valley,Triska Vineyards,Sauvignon Blanc,$28.00,Double Gold
Darcie Kent Vineyards,CA,Cab Franc - $35.00 - $49.99,2021,Livermore Valley,Stone Patch,Cabernet Franc,$40.00,Gold
Darcie Kent Vineyards,CA,Cab Sauv - $45.00 - $49.99,2020,Livermore Valley,Clone 30,Cabernet Sauvignon,$48.00,Gold
Darcie Kent Vineyards,CA,Chardonnay - $36.00 - $39.99,2022,Livermore Valley,Demayo Vineyards,Chardonnay,$36.00,Gold
Darcie Kent Vineyards,CA,Pinot Noir - $29.00 - $34.99,2022,Livermore Valley,,Pinot Noir,$32.00,Gold
Darcie Kent Vineyards,CA,Red Blend: Cab Sauv leading blend - Up to - $29.99,2021,San Francisco Bay,,Firepit Red,$24.00,Gold
Darcie Kent Vineyards,CA,Cab Sauv - $36.00 - $39.99,2021,Livermore Valley,Telsa Neighbors,Cabernet Sauvignon,$36.00,Silver
Darcie Kent Vineyards,CA,Cab Sauv - $45.00 - $49.99,2020,Livermore Valley,Clone 337,Cabernet Sauvignon,$48.00,Silver
Darcie Kent Vineyards,CA,Cab Sauv - $45.00 - $49.99,2020,Livermore Valley,East Hill,Cabernet Sauvignon,$48.00,Silver
Darcie Kent Vineyards,CA,Dry Rose (one varietal) - RS .001 - .099,2023,Livermore Valley,,Victories Rose,$28.00,Silver
Darcie Kent Vineyards,CA,Pinot Noir - $40.00 - $46.99,2021,Livermore Valley,Triska Vineyards,Pinot Noir,$40.00,Silver
Darcie Kent Vineyards,CA,Red Blend: Cab Sauv leading blend - $30.00 - $39.99,2020,Livermore Valley,,Firepit Red,$32.00,Silver
Darcie Kent Vineyards,CA,Red Blend: Cab Sauv leading blend - $48.00 - $60.99,2020,Livermore Valley,Choreography,Red Blend,$60.00,Silver
Daria Wines,CA,Pinot Noir - $40.00 - $46.99,2021,Sonoma Coast,,Pinot Noir,$40.00,Gold
Darjean Jones,CA,Viognier $30.00 & Over,2021,Russian River Valley,Caties Corner Vineyard,Viognier,$38.00,Gold
Darjean Jones,CA,Dry Rose (Blend) - RS 0 - .099,2022,California,,Dawna Rose,$26.00,Silver
Dark Horse,CA,Chardonnay - Up to - $13.99,2021,California,,Chardonnay,$9.99,Bronze
Dark Horse,CA,Sauvignon Blanc/Fume - Up to - $16.99,2022,California,,Sauvignon Blanc,$9.99,Double Gold
Dark Horse,CA,Dry Rose (Blend) RS .3 - .99,2022,California,,Rose,$9.99,Gold
Dark Horse,CA,Pinot Noir - Up to - $17.99,2021,California,,PInot Noir,$9.99,Gold
Dark Horse,CA,Cab Sauv - Up to - $15.99,2021,California,,Cabernet Sauvignon,$7.99,Silver
Dashe Cellars,CA,Red Blend: Zinfandel leading blend - $25.00 and Over,2019,Sonoma County,,The Comet,$44.00,Bronze
David Clinton Wine Cellars,CA,Zinfandel - $29.00 - $34.99,2019,Dry Creek Valley,Mounts Vineyard,Zinfandel,$32.00,Silver
David Clinton Wine Cellars,CA,Zinfandel - $35.00 - $39.99,2019,Dry Creek Valley,Teldeschi Vineyard,Zinfandel,$35.00,Silver
Davis Bynum,CA,Chardonnay - $28.00 - $ 31.99,2022,Russian River Valley,River West,Chardonnay,$30.00,Silver
Davis Bynum,CA,Pinot Noir - $40.00 - $46.99,2021,Russian River Valley,,Pinot Noir,$45.00,Silver
Davis Family Vineyards,CA,Chardonnay - $40.00 - $45.99,2021,Russian River Valley,,Chardonnay,$40.00,Best of Class
Davis Family Vineyards,CA,Red Blend: Grenache leading blend,2021,Russian River Valley,,Throne,$48.00,Bronze
Davis Family Vineyards,CA,Red Blend: Cab Sauv leading blend - $61.00 and Over,2021,Sonoma County,Rockpile Ridge,Cab Five,$65.00,Double Gold
Davis Family Vineyards,CA,Pinot Noir - $60.00 - $69.99,2021,Russian River Valley,Soul Patch,Pinot Noir,$65.00,Gold
Davis Family Vineyards,CA,Red Blend: Cab Sauv leading blend - $48.00 - $60.99,2021,Russian River Valley,,The Sage,$60.00,Gold
Davis Family Vineyards,CA,Syrah/Shiraz - $35.00 - $44.99,2021,Russian River Valley,Soul Patch Vineyard,Syrah,$42.00,Gold
Davis Family Vineyards,CA,White Blends - $30.00 and Over,2021,Mendocino County,Alder Springs,Cuvee Luke,$32.00,Gold
Davis Family Vineyards,CA,Pinot Noir - $40.00 - $46.99,2021,Russian River Valley,,Pinot Noir,$45.00,Silver
Davis Family Vineyards,CA,Red Blend: Sangiovese leading blend,2021,Russian River Valley,,Superiore,$60.00,Silver
Davis Family Vineyards,CA,Rose Sparkling (Pinot Noir Varietal),2019,Russian River Valley,,Rose De Noir,$55.00,Silver
Davis Family Vineyards,CA,White Blends - $30.00 and Over,2021,Mendocino County,,Sauvignon Blanc/Semillon,$32.00,Silver
De La Montanya Vineyards & Winery,CA,Malbec - $39.00 & Over,2021,Sonoma County,,Malbec,$55.00,Double Gold
De La Montanya Vineyards & Winery,CA,Merlot - 40.00 & Over,2021,Dry Creek Valley,North Coast,Merlot,$52.50,Double Gold
De La Montanya Vineyards & Winery,CA,Cab Franc - $50.00 & Over,2021,Sonoma County,,Cabernet Franc,$57.50,Gold
De La Montanya Vineyards & Winery,CA,Petit Verdot - $46.00 and Over,2021,Sonoma County,,Petit Verdot,$57.50,Gold
De La Montanya Vineyards & Winery,CA,Pinot Noir - $60.00 - $69.99,2022,Sonoma Coast,Christines Vineyard,Pinot Noir,$65.00,Gold
De La Montanya Vineyards & Winery,CA,Cab Sauv - $50.00 - $59.99,2020,Alexander Valley,,Cabernet Sauvignon,$50.00,Silver
De La Montanya Vineyards & Winery,CA,Chardonnay - $46.00 & Over,2022,Russian River Valley,,Chardonnay,$47.50,Silver
De La Montanya Vineyards & Winery,CA,Primitivo,2022,Dry Creek Valley,,Primitivo,$50.00,Silver
De La Montanya Vineyards & Winery,CA,Sauvignon Blanc/Fume - $31.00 and over,2022,North Coast,,Fume Blanc,$40.00,Silver
De La Montanya Vineyards & Winery,CA,Tempranillo - $40.00 & Over,2021,Russian River Valley,Calandrelli Vineyard,Tempranillo,$50.00,Silver
De Tierra,CA,Pinot Noir - $55.00 - $59.99,2021,Santa Lucia Highlands,,Pinot Noir,$59.00,Gold
De Tierra,CA,Petite Sirah - $47.00 & Over,2019,Central Coast,Pedregal De Paicines,Petite Sirah,$69.00,Silver
Deaver Vineyards,CA,Alicante Bouschet,2019,Shenandoah Valley,,Alicante Bouschet,$30.00,Bronze
Deaver Vineyards,CA,Primitivo,2019,Shenandoah Valley,,Primitivo,$35.00,Gold
Deaver Vineyards,CA,Zinfandel - $35.00 - $39.99,2019,Shenandoah Valley,Signature,Zinfandel,$35.00,Gold
Deaver Vineyards,CA,Zinfandel - $55.00 & Over,2019,Amador County,Old Vine Circa 1860s,Zinfandel,$55.00,Silver
DebonneVineyards,OH,Pinot Noir - Up to - $17.99,2021,Grand River Valley,,Pinot Noir,$14.99,Bronze
DebonneVineyards,OH,Chardonnay - Up to - $13.99,2022,Grand River Valley,Unoaked,Chardonnay,$13.99,Silver
DebonneVineyards,OH,Pinot Gris/Grigio - Up to - $17.99,2022,Grand River Valley,,Pinot Grigio,$13.99,Silver
Deer Hill Vineyards,CA,Cab Sauv - $28.00 - $30.99,2020,Lamorinda,,Cabernet Sauvignon,$28.00,Silver
Deer Hill Vineyards,CA,Sangiovese - Up to - $39.99,2020,Lamorinda,,Sangiovese,$28.00,Silver
Defiance Vineyard,CA,Malbec - $39.00 & Over,2020,Paso Robles,Block 5 Creston District,Malbec,$48.00,Gold
Defiance Vineyard,CA,Cab Sauv - $40.00 - $44.99,2020,Paso Robles,,Cabernet Sauvignon,$42.00,Silver
Defiance Vineyard,CA,Cab Sauv - $50.00 - $59.99,2020,Paso Robles,,Cabernet Sauvignon,$58.00,Silver
Defiance Vineyard,CA,Petit Verdot - $46.00 and Over,2020,Paso Robles,Block 4; Creston District,Petit Verdot,$58.00,Silver
Defiance Vineyard,CA,Red Blend: Cab Sauv leading blend - $61.00 and Over,2020,Paso Robles,Creston District,Whipper in,$62.00,Silver
Defiance Vineyard,CA,Red Blend: Cabernet Franc leading blend,2020,Paso Robles,,Breach,$48.00,Silver
Del Rio Springs Vineyard,AZ,Pinot Noir - $40.00 - $46.99,2020,Arizona; Yavapai County,,Pinot Noir,$46.00,Bronze
Del Valle Winery,CA,Cab Franc - $35.00 - $49.99,2020,Livermore Valley,,Cabernet Franc,$35.00,Bronze
Del Valle Winery,CA,Primitivo,2020,Livermore Valley,,Primitivo,$37.00,Bronze
Del Valle Winery,CA,Chardonnay - $32.00 - $35.99,2022,Livermore Valley,,Chardonnay,$35.00,Gold
Delacy,CA,Red Blend: Petite Sirah leading blend,2021,Santa Clara Valley,,Adeline,$34.00,Best of Class
Delacy,CA,Chardonnay - $28.00 - $ 31.99,2022,Solano County,Glaeser Vineyards,Chardonnay,$30.00,Bronze
Delacy,CA,Cab Sauv - $31.00 - $35.99,2021,Santa Cruz Mountains,,Cabernet Sauvignon,$32.00,Silver
Delacy,CA,Pinot Noir - $29.00 - $34.99,2022,Santa Cruz Mountains,Sunny Knolls Vineyard,Pinot Noir,$32.00,Silver
deLorimier Winery,CA,Cab Sauv - $36.00 - $39.99,2020,Sonoma County,Barrel Select Reserve,Cabernet Sauvignon,$38.00,Best of Class
deLorimier Winery,CA,Primitivo,2021,Alexander Valley,Osborn Ranch,Primitivo,$42.00,Double Gold
deLorimier Winery,CA,Sangiovese - $40.00 and Over,2021,Alexander Valley,Keeper Vineyard,Sangiovese,$44.00,Double Gold
deLorimier Winery,CA,Zinfandel - $40.00 - $44.99,2021,Alexander Valley,Dolan Vineyard,Zinfandel,$42.00,Double Gold
deLorimier Winery,CA,Zinfandel - $45.00 - $54.99,2021,Alexander Valley,Harris Kratka Reserve,Zinfandel,$46.00,Double Gold
deLorimier Winery,CA,All Other Red Blends: $35.00 and Over,2021,Alexander Valley,,Als Red,$44.00,Gold
deLorimier Winery,CA,Cab Sauv - $45.00 - $49.99,2021,Alexander Valley,Preston Ranch,Cabernet Sauvignon,$46.00,Gold
deLorimier Winery,CA,Cab Sauv - $50.00 - $59.99,2020,Chalk Hill,Shiloh Reserve,Cabernet Sauvignon,$54.00,Gold
deLorimier Winery,CA,Cab Sauv - $50.00 - $59.99,2020,Alexander Valley,Estate,Cabernet Sauvignon,$56.00,Gold
deLorimier Winery,CA,Cab Sauv - $70.00 - $79.99,2020,Alexander Valley,Crazy Creek Reserve,Cabernet Sauvignon,$75.00,Gold
deLorimier Winery,CA,Malbec - $39.00 & Over,2020,Alexander Valley,Furlong Reserve,Malbec,$46.00,Gold
deLorimier Winery,CA,Primitivo,2021,Alexander Valley,River Lane Vineyard,Primitivo,$44.00,Gold
deLorimier Winery,CA,Primitivo,2021,Alexander Valley,Estate Vineyard,Primitivo,$44.00,Gold
deLorimier Winery,CA,Cab Sauv - $40.00 - $44.99,2021,Dry Creek Valley,Smith Orchard,Cabernet Sauvignon,$42.00,Silver
deLorimier Winery,CA,Cab Sauv - $50.00 - $59.99,2020,Alexander Valley,Tombstone,Cabernet Sauvignon,$52.00,Silver
deLorimier Winery,CA,Cab Sauv - $50.00 - $59.99,2019,Dry Creek Valley,Warm Springs Ranch Reserve,Cabernet Sauvignon,$58.00,Silver
deLorimier Winery,CA,Cab Sauv - $60.00 - $69.99,2019,Rockpile,Rockpile Vineyard,Cabernet Sauvignon,$68.00,Silver
deLorimier Winery,CA,Primitivo,2021,Alexander Valley,Reserve,Primitivo,$50.00,Silver
